name, start_time, end_time, happy, sad, angry, disgust, surprise, fear, neutral 
q5M1God4M6Y[3],51.714,54.370,0,1,0,0,0,1,0
q5M1God4M6Y[4],9.011,12.316,0,0,0,0,0,0,1
q5M1God4M6Y[5],11.505,16.636,0,1,0,0,0,0,0
q5M1God4M6Y[6],17.112,21.565,0,0,0,0,0,1,0
q5M1God4M6Y[7],20.804,25.576,0,0,0,0,0,0,1
q5M1God4M6Y[8],24.875,29.467,0,0,0,0,0,0,1
q5M1God4M6Y[9],30.173,35.772,0,0,0,0,0,0,1
q7BxnIM2_z0[0],31.959,44.183,1,0,0,0,0,0,0
q9yDL81QppI[0],0.000,8.415,1,0,1,1,0,0,0
q9yDL81QppI[1],7.983,14.720,1,0,0,0,0,0,0
q9yDL81QppI[2],14.259,23.081,1,1,1,0,0,0,0
qAip3lZRj-g[0],-0.488,3.975,0,0,1,0,0,0,0
qAip3lZRj-g[1],4.322,7.167,1,0,0,0,0,0,0
qAip3lZRj-g[2],6.946,11.398,0,0,1,0,0,0,0
qBanrqkzobg[0],0.000,9.482,1,1,0,0,0,1,0
qBanrqkzobg[1],18.619,21.215,1,0,0,0,0,0,0
qBanrqkzobg[2],35.940,47.316,1,0,0,0,0,0,0
qBanrqkzobg[3],47.314,52.065,1,0,0,0,0,0,0
qCUg4ek1PPE[0],1.698,10.909,1,0,1,0,0,0,0
qCUg4ek1PPE[1],46.785,62.063,1,0,1,0,0,0,0
qDIh6YNbIMU[0],0.000,3.137,0,0,0,0,0,0,1
qDIh6YNbIMU[1],2.436,8.375,0,0,0,0,0,1,0
qDIh6YNbIMU[2],8.153,16.646,0,0,0,0,0,0,1
qDIh6YNbIMU[3],15.766,25.975,0,0,0,0,0,0,1
qDIh6YNbIMU[4],25.344,31.871,0,0,0,0,0,0,1
qDIh6YNbIMU[5],31.470,36.590,0,0,0,0,0,1,0
qDIh6YNbIMU[6],37.456,41.799,0,0,0,0,0,0,1
qDIh6YNbIMU[7],42.684,45.410,0,0,0,0,0,0,1
qDIh6YNbIMU[8],44.670,47.695,0,0,0,0,0,0,1
qDIh6YNbIMU[9],46.745,52.454,0,0,0,0,0,0,1
qDfSYz0PX9g[0],0.000,4.384,1,0,0,1,0,0,0
qDfSYz0PX9g[1],3.883,9.871,1,0,0,0,0,0,0
qDfSYz0PX9g[2],9.300,17.304,1,0,0,0,0,0,0
qDfSYz0PX9g[3],17.063,28.269,1,0,0,1,0,0,0
qDfSYz0PX9g[4],27.908,34.824,1,0,1,1,0,0,0
qDfSYz0PX9g[5],34.513,38.267,1,0,0,1,1,1,0
qDfSYz0PX9g[6],37.646,43.515,1,0,0,0,0,0,0
qDfSYz0PX9g[7],43.223,47.785,1,0,0,0,0,0,0
qDfSYz0PX9g[8],47.264,52.225,1,1,1,1,1,0,0
qEkFReBuwxc[0],0.000,4.833,1,0,0,0,0,0,0
qEkFReBuwxc[10],28.008,31.382,1,0,0,0,0,0,0
qEkFReBuwxc[11],45.079,57.214,0,0,1,1,0,0,0
qEkFReBuwxc[12],57.880,64.986,1,0,0,0,0,0,0
qEkFReBuwxc[13],64.295,71.332,1,0,0,0,0,0,0
qEkFReBuwxc[1],4.391,15.548,0,1,0,0,0,0,0
qEkFReBuwxc[2],87.862,93.990,1,0,0,0,0,0,0
qEkFReBuwxc[3],107.298,113.805,1,1,1,1,0,0,0
qEkFReBuwxc[4],113.254,117.676,0,1,0,0,1,1,0
qEkFReBuwxc[5],15.117,22.542,1,1,0,0,0,0,0
qEkFReBuwxc[6],118.063,126.476,1,0,0,0,0,0,0
qEkFReBuwxc[7],125.865,136.224,0,0,0,0,0,1,0
qEkFReBuwxc[8],147.267,155.211,1,0,0,0,0,0,0
qEkFReBuwxc[9],22.041,26.493,0,1,1,0,0,1,0
qEuJj4uW93E[0],0.580,6.988,0,0,0,1,0,0,0
qEuJj4uW93E[1],6.537,9.452,1,0,0,0,0,0,0
qEuJj4uW93E[2],8.452,13.792,1,0,0,0,0,0,0
qEuJj4uW93E[3],13.660,17.384,1,0,0,0,0,0,0
qEuJj4uW93E[4],17.512,24.648,1,0,0,0,0,0,0
qEuJj4uW93E[5],24.226,35.822,0,0,0,0,0,0,1
qFppeQvdfxI[0],0.000,2.997,1,0,0,0,0,0,0
qFppeQvdfxI[1],2.196,6.898,1,0,0,0,0,0,0
qFppeQvdfxI[2],6.137,13.333,1,1,0,0,0,0,0
qFppeQvdfxI[3],12.613,23.899,0,0,0,0,0,0,1
qFppeQvdfxI[4],23.219,31.771,1,0,0,0,0,0,0
qFppeQvdfxI[5],31.061,38.596,1,1,0,0,0,0,0
qFppeQvdfxI[6],47.683,52.434,1,0,0,0,0,1,0
qFppeQvdfxI[7],51.634,56.306,1,0,0,0,0,0,0
qFsGMA75-oQ[0],2.985,9.213,1,0,0,0,0,0,0
qFsGMA75-oQ[1],8.213,14.401,1,0,0,0,0,0,0
qFsGMA75-oQ[2],13.471,30.883,1,0,0,0,0,0,0
qFsGMA75-oQ[3],32.428,36.900,1,1,0,0,0,0,0
qJBQH14qtHc[0],52.901,66.832,1,0,0,1,1,0,0
qJBQH14qtHc[1],69.763,74.534,1,0,0,0,1,0,0
qJBQH14qtHc[2],93.649,105.354,1,1,1,0,0,0,0
qJBQH14qtHc[3],118.931,126.456,1,0,0,0,1,0,0
qJBQH14qtHc[4],146.688,152.307,1,0,0,0,1,0,0
qJBQH14qtHc[5],6.247,13.423,1,0,0,0,0,0,0
qJBQH14qtHc[6],35.571,40.292,1,0,0,0,1,0,0
qJBQH14qtHc[7],43.133,47.456,1,0,0,0,0,0,0
qJZlp9uxoTU[0],1.129,18.711,1,0,0,0,0,0,0
qJZlp9uxoTU[10],134.296,139.966,0,0,1,0,0,0,0
qJZlp9uxoTU[11],25.982,29.886,1,0,0,0,0,0,0
qJZlp9uxoTU[12],29.724,43.205,0,1,1,1,0,1,0
qJZlp9uxoTU[13],42.385,45.750,0,0,0,0,0,0,1
qJZlp9uxoTU[14],45.099,50.838,0,0,1,0,0,0,0
qJZlp9uxoTU[15],50.157,69.107,0,1,0,1,0,1,0
qJZlp9uxoTU[1],68.645,70.623,1,0,0,0,0,0,0
qJZlp9uxoTU[2],71.828,80.890,0,0,1,1,0,0,0
qJZlp9uxoTU[3],79.890,82.726,0,0,0,0,0,0,1
qJZlp9uxoTU[4],82.005,94.289,0,1,1,1,0,0,0
qJZlp9uxoTU[5],93.728,105.434,0,1,1,1,0,0,0
qJZlp9uxoTU[6],105.192,117.626,0,0,0,0,0,0,1
qJZlp9uxoTU[7],117.105,124.660,1,1,0,0,0,0,0
qJZlp9uxoTU[8],124.129,134.019,1,0,0,0,0,0,0
qJZlp9uxoTU[9],19.088,26.264,1,0,0,0,0,0,0
qJh6x4wmmh8[0],0.000,4.284,0,0,0,0,0,1,0
qJh6x4wmmh8[1],4.840,14.760,1,0,0,0,0,0,0
qJh6x4wmmh8[2],13.880,20.667,1,0,0,0,0,0,0
qJh6x4wmmh8[3],19.667,33.697,0,0,0,0,0,0,1
qK77ZmbqmOM[0],0.000,9.402,0,0,1,1,0,0,0
qK77ZmbqmOM[1],101.461,106.392,1,0,1,0,0,0,0
qK77ZmbqmOM[2],22.141,29.846,0,1,0,0,0,0,0
qK77ZmbqmOM[3],66.670,71.860,0,0,1,1,0,0,0
qP4uuMI-JSk[0],79.181,88.812,1,0,0,0,0,0,0
qP4uuMI-JSk[1],13.551,27.591,1,0,0,0,0,0,0
qP4uuMI-JSk[2],27.469,33.088,1,0,0,0,0,0,0
qP4uuMI-JSk[3],32.637,41.410,1,1,0,0,0,1,0
qP4uuMI-JSk[4],49.509,68.757,1,0,0,0,0,0,0
qP4uuMI-JSk[5],67.757,75.063,0,0,0,0,0,0,1
qTkazqluJ_I[0],112.067,121.717,1,0,1,0,0,0,0
qTkazqluJ_I[1],30.213,39.424,1,0,0,0,0,0,0
qTkazqluJ_I[2],39.791,44.941,1,0,0,0,0,0,0
qTkazqluJ_I[3],70.302,82.217,1,0,0,0,0,0,0
qTkazqluJ_I[4],89.388,95.886,1,1,0,0,0,0,0
qTkazqluJ_I[5],95.554,99.228,1,1,0,0,0,0,0
qXisb7w9LjM[0],21.802,25.476,0,0,0,0,0,0,1
qXisb7w9LjM[1],33.565,40.003,0,1,0,0,0,0,0
qXisb7w9LjM[2],50.766,55.857,1,0,0,0,0,0,0
qY1sXq-YCHs[0],71.659,82.107,0,0,0,0,0,0,1
qY1sXq-YCHs[1],37.576,46.049,0,1,0,0,0,1,0
qY1sXq-YCHs[2],45.568,52.185,0,0,0,0,0,0,1
qY1sXq-YCHs[3],58.858,63.350,0,1,0,1,0,0,0
qYC3gN1AkOA[0],-0.448,3.585,1,0,0,0,1,0,0
qYC3gN1AkOA[1],3.623,10.330,0,0,0,0,0,0,1
qYC3gN1AkOA[2],10.178,13.573,0,0,0,1,0,0,0
qYC3gN1AkOA[3],14.010,20.148,0,0,0,0,0,0,1
qYC3gN1AkOA[4],19.367,29.187,0,0,0,0,0,0,1
qYC3gN1AkOA[5],28.187,33.737,0,0,0,0,0,0,1
qYC3gN1AkOA[6],45.767,52.395,0,0,0,0,0,0,1
qYC3gN1AkOA[7],51.395,55.408,0,0,0,0,0,0,1
qYJtbgLqizk[0],6.387,17.624,0,0,0,0,0,0,1
qYJtbgLqizk[1],30.612,43.704,1,0,0,0,0,1,0
qaoSn1eEyq0[0],39.921,46.079,0,1,0,0,0,1,0
qbIajpM7U3Y[0],0.000,6.778,0,1,0,0,0,0,0
qbIajpM7U3Y[1],22.700,30.584,1,0,0,0,0,0,0
qbIajpM7U3Y[2],30.273,43.355,1,0,0,0,0,0,0
qbIajpM7U3Y[3],43.054,50.948,1,0,0,0,1,0,0
qd6YuFGcBGk[0],0.000,12.864,1,0,0,0,0,0,0
qd6YuFGcBGk[1],12.144,17.624,1,0,0,0,0,0,0
qd6YuFGcBGk[2],100.403,122.994,1,1,1,0,0,1,0
qd6YuFGcBGk[3],122.393,127.723,1,1,0,0,0,0,0
qd6YuFGcBGk[4],143.286,151.679,1,0,0,0,0,0,0
qd6YuFGcBGk[5],167.371,172.921,1,0,0,0,0,0,0
qd6YuFGcBGk[6],20.215,29.157,1,0,0,0,0,0,0
qd6YuFGcBGk[7],65.213,83.015,1,0,0,0,0,0,0
qd6YuFGcBGk[8],82.514,93.741,0,0,0,0,0,0,1
qdeQg5dZb2E[0],0.000,8.444,0,1,0,0,1,0,0
qdeQg5dZb2E[1],7.444,21.465,1,1,0,0,0,1,0
qdeQg5dZb2E[2],21.054,26.204,1,1,0,0,0,0,0
qed3medhsj4[0],0.000,7.227,1,1,0,0,0,0,0
qed3medhsj4[1],7.015,14.261,0,0,0,0,1,0,0
qed3medhsj4[2],13.960,36.181,1,0,1,1,0,1,0
qed3medhsj4[3],36.419,52.873,1,1,0,0,0,1,0
qed3medhsj4[4],98.158,103.259,1,0,0,0,0,0,0
qgC8_emxSIU[0],82.324,93.222,0,0,1,0,0,0,0
qgC8_emxSIU[1],39.112,53.642,1,0,1,1,0,0,0
qgC8_emxSIU[2],52.642,65.794,1,0,1,0,0,0,0
qjMyjLSORY4[0],1.069,11.078,1,0,1,0,0,0,0
qjMyjLSORY4[10],188.523,191.878,1,0,0,0,0,0,0
qjMyjLSORY4[11],16.683,22.782,1,0,1,0,0,1,0
qjMyjLSORY4[12],192.274,198.363,1,0,1,0,0,0,0
qjMyjLSORY4[13],197.862,204.399,1,0,0,0,0,0,0
qjMyjLSORY4[14],203.808,208.749,1,0,0,0,0,0,0
qjMyjLSORY4[15],209.864,215.354,1,0,0,0,0,0,0
qjMyjLSORY4[16],24.097,34.455,0,0,0,0,0,1,0
qjMyjLSORY4[17],34.283,41.689,1,0,0,0,0,0,0
qjMyjLSORY4[18],41.218,45.371,0,0,0,0,0,0,1
qjMyjLSORY4[19],44.800,50.389,1,0,1,0,0,0,0
qjMyjLSORY4[1],65.522,74.175,1,0,0,0,0,0,0
qjMyjLSORY4[2],76.976,82.995,0,0,1,0,1,1,0
qjMyjLSORY4[3],90.206,96.365,0,0,1,0,0,1,0
qjMyjLSORY4[4],106.988,116.429,0,0,0,0,0,0,1
qjMyjLSORY4[5],115.589,119.652,1,0,0,0,0,0,0
qjMyjLSORY4[6],11.286,17.185,1,0,1,0,0,0,0
qjMyjLSORY4[7],119.220,130.238,1,0,0,0,0,0,0
qjMyjLSORY4[8],132.131,140.824,1,0,0,0,1,0,0
qjMyjLSORY4[9],184.722,189.134,0,0,0,0,0,0,1
qkWdc-E6jGI[0],48.641,55.208,1,0,0,0,0,0,0
qkWdc-E6jGI[1],6.816,20.307,0,0,1,1,1,0,0
qkWdc-E6jGI[2],79.820,100.824,1,0,0,0,0,0,0
qkWdc-E6jGI[3],107.258,111.241,0,0,1,0,0,0,0
qkWdc-E6jGI[4],24.745,29.796,0,0,1,0,1,0,0
qkWdc-E6jGI[5],30.243,34.944,0,1,1,1,0,0,0
qkWdc-E6jGI[6],41.607,46.737,1,0,0,0,0,0,0
qlDT-bmIzQI[0],0.000,19.050,0,1,1,0,0,0,0
qlDT-bmIzQI[1],26.761,34.385,1,0,0,0,0,0,0
qlDT-bmIzQI[2],33.385,58.730,1,0,0,0,0,0,0
qlDT-bmIzQI[3],57.730,63.000,1,0,1,0,0,0,0
qlDT-bmIzQI[4],62.589,67.780,1,0,0,0,0,0,0
qlDiE1d45Bc[0],50.786,58.231,1,0,1,0,0,0,0
qlDiE1d45Bc[1],64.435,71.411,0,0,1,1,0,0,0
qlDiE1d45Bc[2],70.501,76.759,1,0,1,0,0,0,0
qlDiE1d45Bc[3],76.019,90.917,1,0,0,0,0,0,0
qlDiE1d45Bc[4],4.421,10.889,1,1,1,1,0,0,0
qlDiE1d45Bc[5],20.126,26.394,1,0,0,0,0,0,0
qmMSumMloAs[0],12.174,22.263,1,0,0,0,1,0,0
qmMSumMloAs[1],21.263,34.864,1,0,0,0,0,0,0
qmMSumMloAs[2],33.864,38.945,1,0,0,0,0,0,0
qmx0nQZYHIo[0],23.707,35.453,1,0,1,0,0,0,0
qmx0nQZYHIo[1],35.231,49.272,0,1,0,0,0,0,0
qo2reupzUE0[0],2.865,12.465,0,1,1,0,0,0,0
qo2reupzUE0[1],25.144,33.837,0,0,1,0,0,1,0
qo2reupzUE0[2],40.429,45.600,0,0,0,0,0,0,1
qo2reupzUE0[3],47.523,52.973,0,0,0,0,0,0,1
qpht9L3s9G4[0],23.807,31.741,0,1,0,0,0,0,0
qpht9L3s9G4[1],61.671,70.134,1,1,0,0,0,0,0
qrI7XCKRFNk[0],0.000,7.397,0,0,0,0,0,0,1
qrI7XCKRFNk[1],6.397,14.670,1,0,0,0,0,0,0
qrI7XCKRFNk[2],13.670,22.323,0,0,0,0,0,0,1
qrI7XCKRFNk[3],21.323,31.931,0,0,0,0,0,0,1
qrI7XCKRFNk[4],31.759,42.796,0,0,0,0,0,0,1
qrI7XCKRFNk[5],41.796,48.154,1,0,1,1,0,0,0
qrSW93EtuMc[0],0.000,9.672,1,0,0,0,0,0,0
qrSW93EtuMc[1],27.130,36.870,1,0,1,0,0,0,0
qszy_WSRFUM[0],0.000,7.636,1,0,0,0,0,0,0
qszy_WSRFUM[1],7.554,20.407,1,1,0,0,0,1,0
qszy_WSRFUM[2],96.143,101.254,1,0,0,0,0,0,0
qszy_WSRFUM[3],40.360,45.580,0,1,0,0,0,0,0
qszy_WSRFUM[4],45.887,57.263,0,0,0,0,0,0,1
qszy_WSRFUM[5],70.671,78.326,1,1,0,0,0,0,0
qszy_WSRFUM[6],78.224,95.157,1,0,0,0,0,0,0
qtI3CB1jslQ[0],66.361,81.039,1,0,0,0,0,1,0
qvIhzmujTi8[0],54.807,59.728,1,0,1,1,0,0,0
qvIhzmujTi8[1],71.659,83.324,1,0,1,0,0,0,0
qvIhzmujTi8[2],25.932,32.151,1,1,1,1,0,1,0
qyJiDgtj6YE[0],50.177,58.341,0,0,1,1,0,0,0
qyJiDgtj6YE[1],72.327,77.418,1,0,1,1,0,0,0
qyJiDgtj6YE[2],76.667,81.259,0,0,1,1,0,0,0
qyJiDgtj6YE[3],87.702,97.412,0,0,1,1,1,0,0
qyJiDgtj6YE[4],21.073,24.348,0,0,0,0,0,0,1
qyJiDgtj6YE[5],23.847,31.123,1,0,0,0,0,0,0
qyJiDgtj6YE[6],32.697,37.010,0,0,1,0,0,1,0
qyqVc352g3Q[0],16.125,21.315,1,0,0,0,0,0,0
r13W4H8ZhqI[0],3.573,16.277,0,0,0,0,0,0,1
r13W4H8ZhqI[1],75.659,80.361,0,0,0,0,0,0,1
r13W4H8ZhqI[2],79.630,84.990,1,0,0,0,0,0,0
r13W4H8ZhqI[3],83.990,89.879,1,0,0,0,0,0,0
r13W4H8ZhqI[4],16.035,25.456,0,0,0,0,0,0,1
r13W4H8ZhqI[5],24.456,33.009,0,1,0,0,0,1,0
r13W4H8ZhqI[6],37.795,41.729,1,0,0,0,0,1,0
r13W4H8ZhqI[7],44.820,65.445,1,0,0,0,0,0,0
r13W4H8ZhqI[8],64.754,72.259,1,1,0,0,0,0,0
r13W4H8ZhqI[9],72.127,75.901,0,1,0,0,0,0,0
r1erb5PSm1A[0],0.000,5.212,1,1,0,0,0,0,0
r1erb5PSm1A[1],4.790,12.685,1,0,0,0,0,0,0
r1erb5PSm1A[2],119.979,126.845,0,1,0,0,1,0,0
r1erb5PSm1A[3],126.354,135.097,1,0,0,0,0,1,0
r1erb5PSm1A[4],12.443,16.646,1,0,0,0,0,0,0
r1erb5PSm1A[5],37.815,47.256,1,1,0,0,0,0,0
r1erb5PSm1A[6],75.819,82.566,0,0,0,0,0,1,0
r46amqjpWgg[0],0.600,10.171,1,0,0,0,0,0,0
r46amqjpWgg[10],124.089,131.026,0,0,0,0,0,0,1
r46amqjpWgg[11],130.355,133.979,1,0,0,0,0,0,0
r46amqjpWgg[12],10.757,18.043,1,0,0,0,0,0,0
r46amqjpWgg[13],133.189,139.626,1,0,0,0,0,0,0
r46amqjpWgg[14],138.626,144.695,1,0,0,0,0,0,0
r46amqjpWgg[15],144.413,150.911,1,0,0,0,0,0,0
r46amqjpWgg[16],150.360,156.668,1,0,0,0,0,0,0
r46amqjpWgg[17],155.668,159.391,1,0,1,0,0,0,0
r46amqjpWgg[18],158.751,163.163,1,0,0,0,0,0,0
r46amqjpWgg[19],162.472,169.728,1,0,0,0,0,0,0
r46amqjpWgg[1],9.250,11.757,1,0,0,0,0,0,0
r46amqjpWgg[20],168.838,175.495,1,0,0,0,1,0,0
r46amqjpWgg[21],174.884,179.526,1,0,0,0,0,0,0
r46amqjpWgg[22],178.915,183.756,1,0,0,0,0,0,0
r46amqjpWgg[23],17.362,34.425,1,0,0,0,0,0,0
r46amqjpWgg[24],183.295,192.307,1,0,0,0,0,0,0
r46amqjpWgg[25],192.025,198.922,1,0,0,0,0,0,0
r46amqjpWgg[26],198.241,206.634,1,0,0,0,0,0,0
r46amqjpWgg[27],33.545,37.888,1,0,0,0,0,0,0
r46amqjpWgg[28],37.756,46.119,1,0,0,0,0,0,0
r46amqjpWgg[29],45.488,51.307,1,0,0,0,0,0,0
r46amqjpWgg[2],65.542,69.975,1,0,0,0,0,0,0
r46amqjpWgg[30],50.586,58.810,1,0,0,0,0,0,0
r46amqjpWgg[31],58.758,62.102,1,0,0,0,0,0,0
r46amqjpWgg[32],61.102,66.542,1,0,0,0,0,0,0
r46amqjpWgg[3],68.975,81.109,1,0,0,0,0,0,0
r46amqjpWgg[4],80.788,91.635,1,0,0,0,0,0,0
r46amqjpWgg[5],90.675,103.628,1,0,0,0,0,0,0
r46amqjpWgg[6],103.067,107.849,1,0,0,0,0,0,0
r46amqjpWgg[7],107.148,109.924,1,0,0,0,0,1,0
r46amqjpWgg[8],109.642,113.855,1,0,0,0,0,0,0
r46amqjpWgg[9],113.254,125.089,1,0,0,0,0,0,0
r4ul1wl_1T8[0],84.589,94.519,0,0,0,0,0,0,1
r4ul1wl_1T8[1],94.706,100.415,0,0,0,0,0,0,1
r4ul1wl_1T8[2],103.795,115.501,0,1,0,0,0,0,0
r4ul1wl_1T8[3],14.149,30.085,1,1,0,0,0,0,0
r4ul1wl_1T8[4],29.854,49.671,0,0,0,0,0,0,1
r4ul1wl_1T8[5],72.257,81.848,0,0,0,0,0,0,1
r5ijC2W9ddk[0],0.000,5.531,0,0,1,0,0,0,0
r5ijC2W9ddk[1],9.879,20.008,1,0,1,0,0,0,0
r5ijC2W9ddk[2],26.332,33.238,1,0,0,0,0,0,0
r5ijC2W9ddk[3],32.917,41.160,1,0,0,0,0,0,0
r5ijC2W9ddk[4],47.972,58.541,1,0,0,0,0,0,0
r8Jyl2Bfl14[0],0.000,7.337,1,0,0,0,0,0,0
r8Jyl2Bfl14[1],12.244,17.424,1,0,0,0,0,0,0
r8OPmbZZlpE[0],11.775,20.956,1,0,1,0,0,0,0
r8OPmbZZlpE[1],20.525,28.130,1,0,0,0,0,0,0
r8OPmbZZlpE[2],27.968,36.770,1,0,0,0,0,0,0
r917wP1qsL4[0],90.935,96.484,1,0,0,0,0,0,0
r917wP1qsL4[1],98.547,105.165,1,0,0,0,0,0,0
r917wP1qsL4[2],44.271,49.072,0,0,0,0,0,0,1
r91csZc6AXE[0],0.000,5.970,0,0,0,0,0,0,1
r9tgDqXEcuc[0],72.726,84.851,0,0,0,0,0,0,1
r9tgDqXEcuc[1],94.127,100.286,0,0,0,0,0,0,1
r9tgDqXEcuc[2],33.834,42.018,0,0,0,0,0,1,0
r9tgDqXEcuc[3],45.767,57.064,1,0,0,0,0,0,0
rApOTQgFW6Y[0],53.510,61.334,1,0,0,0,0,0,0
rB6WmWvvyxg[0],-0.368,2.857,1,0,0,0,0,0,0
rB6WmWvvyxg[1],3.034,9.273,1,0,0,0,0,0,0
rB6WmWvvyxg[2],9.061,15.997,1,1,1,0,1,0,0
rB6WmWvvyxg[3],16.175,21.954,1,0,0,0,0,0,0
rB6WmWvvyxg[4],21.622,27.332,1,0,0,0,0,0,0
rB6WmWvvyxg[5],27.020,32.171,1,0,0,0,0,0,0
rB6WmWvvyxg[6],33.655,39.125,0,1,0,0,0,0,0
rB6WmWvvyxg[7],38.953,43.914,1,0,0,0,0,0,0
rBWeo_rEdcU[0],108.674,124.850,0,1,1,0,0,0,0
rBWeo_rEdcU[10],74.542,88.273,1,0,1,0,0,0,0
rBWeo_rEdcU[11],95.285,103.957,0,0,1,0,0,0,0
rBWeo_rEdcU[1],123.850,132.433,1,0,0,0,0,0,0
rBWeo_rEdcU[2],134.117,148.606,1,0,0,0,0,0,0
rBWeo_rEdcU[3],147.606,161.207,1,0,0,0,0,0,0
rBWeo_rEdcU[4],160.207,171.205,0,0,1,0,0,0,0
rBWeo_rEdcU[5],176.031,185.911,0,0,1,0,0,0,0
rBWeo_rEdcU[6],198.889,214.117,1,0,0,0,0,0,0
rBWeo_rEdcU[7],213.376,223.845,1,0,0,0,0,0,0
rBWeo_rEdcU[8],23.558,49.102,0,0,1,0,0,0,0
rBWeo_rEdcU[9],48.102,64.407,0,0,1,0,0,0,0
rC29Qub0U7A[0],0.000,6.489,1,0,0,0,0,0,0
rC29Qub0U7A[1],88.470,95.846,1,0,0,0,0,0,0
rC29Qub0U7A[2],95.844,102.870,1,0,0,0,0,0,0
rC29Qub0U7A[3],28.237,36.052,1,0,0,0,0,0,0
rC29Qub0U7A[4],35.850,45.490,1,0,0,0,0,0,0
rC29Qub0U7A[5],46.506,53.442,1,0,0,0,0,0,0
rC29Qub0U7A[6],52.961,62.901,1,0,0,0,0,0,0
rC29Qub0U7A[7],73.524,81.169,1,0,0,0,0,0,0
rC29Qub0U7A[8],80.349,88.642,1,0,0,0,0,0,0
rC7qKZMKa0U[0],0.012,2.776,1,0,0,0,0,0,0
rCQYq4T8SEI[0],0.000,6.319,1,0,0,0,0,0,0
rCQYq4T8SEI[1],82.713,94.309,1,1,1,1,0,1,0
rCQYq4T8SEI[2],16.574,23.321,0,1,1,1,0,1,0
rCQYq4T8SEI[3],29.235,39.733,0,1,0,0,0,1,0
rCQYq4T8SEI[4],40.799,46.119,0,1,1,1,0,0,0
rEWQW_ibDwg[0],62.000,70.893,1,0,1,0,0,0,0
rEWQW_ibDwg[1],85.527,102.640,0,1,1,1,1,0,0
rEWQW_ibDwg[2],102.029,110.193,0,1,1,0,0,0,0
rEWQW_ibDwg[3],121.874,131.255,1,0,0,0,0,0,0
rEWQW_ibDwg[4],136.810,147.129,1,0,0,0,0,0,0
rEWQW_ibDwg[5],155.568,164.540,1,1,1,1,0,0,0
rEWQW_ibDwg[6],42.156,48.853,1,0,1,0,0,0,0
rEWQW_ibDwg[7],51.235,62.532,1,0,1,1,1,0,0
rFHIApgUtoI[0],32.308,40.611,0,0,0,0,0,0,1
rFHIApgUtoI[1],41.976,51.058,1,0,0,0,0,0,0
rFHIApgUtoI[2],50.387,61.923,1,0,1,1,0,0,0
rFHIApgUtoI[3],61.711,78.455,0,1,0,0,0,1,0
rFHIApgUtoI[4],77.455,95.886,0,1,1,0,0,1,0
rFHIApgUtoI[5],95.055,109.325,1,0,0,0,0,0,0
rKyXU0ls5aQ[0],44.041,50.080,0,0,0,0,0,0,1
rKyXU0ls5aQ[1],18.260,26.623,1,0,0,0,0,0,0
rKyXU0ls5aQ[2],28.936,33.857,1,0,0,0,0,0,0
rKyXU0ls5aQ[3],37.456,43.365,0,0,0,0,0,0,1
rKyXU0ls5aQ[4],42.744,45.041,0,0,0,0,0,0,1
rLHJ_ebXCHQ[0],63.387,90.558,0,1,0,0,1,0,0
rLHJ_ebXCHQ[1],12.383,18.791,0,0,0,0,0,0,1
rLHJ_ebXCHQ[2],17.791,23.001,0,1,0,0,0,0,0
rLHJ_ebXCHQ[3],22.001,25.905,0,1,0,0,0,0,0
rLHJ_ebXCHQ[4],25.503,34.914,1,0,0,0,0,0,0
rLHJ_ebXCHQ[5],34.164,43.325,1,0,0,0,0,0,0
rLHJ_ebXCHQ[6],42.325,49.880,1,1,0,0,1,0,0
rLHJ_ebXCHQ[7],48.880,60.337,1,0,0,0,1,0,0
rNXM3avNBKk[0],88.011,94.968,1,0,0,0,1,1,0
rNXM3avNBKk[1],94.417,115.262,0,0,0,1,0,0,0
rNXM3avNBKk[2],117.953,129.868,1,0,0,0,0,0,0
rNXM3avNBKk[3],23.049,47.655,0,1,1,0,0,0,0
rVG8gOAY0JE[0],51.754,72.399,1,1,0,0,0,1,0
rWjPSlzUc-8[0],0.000,12.256,1,0,0,0,0,0,0
rWjPSlzUc-8[1],18.250,35.822,1,0,0,0,0,0,0
rZqWAnrJ1Nc[0],3.204,10.021,1,0,0,0,0,1,0
r_vjlTcrI-U[0],18.689,31.811,1,0,0,1,1,1,0
r_vjlTcrI-U[1],30.811,41.819,1,0,0,0,0,1,0
r_vjlTcrI-U[2],41.367,56.944,1,1,0,0,0,0,0
raQ9Pcgo-II[0],0.000,8.434,0,0,0,0,0,0,1
raQ9Pcgo-II[1],8.013,22.532,0,1,0,0,0,0,0
raQ9Pcgo-II[2],25.733,31.582,0,0,1,0,0,0,0
raQ9Pcgo-II[3],31.480,40.362,1,0,0,0,0,0,0
rcfnqiD0y8o[0],0.000,4.803,1,0,0,0,0,0,0
rcfnqiD0y8o[10],49.170,51.287,0,0,0,1,0,0,0
rcfnqiD0y8o[1],4.361,9.023,1,0,0,0,0,0,0
rcfnqiD0y8o[2],50.287,54.081,1,1,0,0,0,0,0
rcfnqiD0y8o[3],53.360,57.563,1,0,0,0,0,0,0
rcfnqiD0y8o[4],8.023,13.792,1,0,0,0,0,0,0
rcfnqiD0y8o[5],13.231,23.321,1,0,0,1,1,0,0
rcfnqiD0y8o[6],22.321,28.928,1,0,0,0,0,0,0
